id_venda,data_hora,categoria,produto,quantidade,valor_unitario
86407,2021-10-07 09:52:35,Salgado,Coxinha,1,7.79
86408,2021-01-17 08:15:43,Bolo Tradicional,Bolo de cenoura,1,22.48
86409,2024-10-18 09:40:19,Bolo de Pote,Bolo de pote prestígio,1,14.04
86410,2019-04-29 09:20:00,Bolo de Festa,Bolo de aniversário chocolate,2,115.92
86411,2025-06-30 16:51:45,Bolo de Pote,Bolo de pote chocolate,2,13.51
86412,2017-11-19 19:01:26,Bolo Tradicional,Bolo de fubá,1,19.13
86413,2021-01-27 14:27:33,Bolo de Festa,Bolo de aniversário chocolate,3,108.62
86414,2023-02-01 13:22:22,Bolo de Pote,Bolo de pote chocolate,2,12.98
86415,2020-02-23 21:56:38,Bolo Tradicional,Bolo de laranja,3,16.86
86416,2025-04-28 08:23:47,Bolo de Festa,Bolo de aniversário chocolate,1,125.48
86417,2022-03-19 12:37:55,Bolo Tradicional,Bolo de fubá,1,24.56
86418,2020-02-02 21:03:43,Bolo de Pote,Bolo de pote prestígio,1,10.9
86419,2017-08-30 15:44:44,Bolo Tradicional,Bolo de milho,1,18.85
86420,2017-12-25 16:12:07,Bolo Tradicional,Bolo de cenoura,1,23.82
86421,2025-06-26 11:14:56,Bolo Tradicional,Bolo de fubá,1,24.15
86422,2019-06-27 11:37:27,Bolo Tradicional,Bolo de chocolate,1,17.89
86423,2018-10-04 14:40:09,Bolo Tradicional,Bolo de fubá,2,21.35
86424,2025-06-23 13:50:46,Bolo Tradicional,Bolo de laranja,2,24.47
86425,2024-05-15 11:08:49,Bebida,Chá gelado,3,4.86
86426,2019-05-30 09:24:32,Bebida,Suco natural,1,6.09
86427,2019-05-19 11:49:50,Bebida,Suco natural,1,3.41
86428,2024-07-04 11:47:46,Bolo Tradicional,Bolo de milho,2,21.61
86429,2020-10-09 14:37:46,Bolo de Pote,Bolo de pote morango,2,11.28
86430,2023-06-29 20:19:42,Bolo de Festa,Bolo floresta negra,3,95.64
86431,2019-07-19 10:48:27,Salgado,Pão de queijo,1,5.71
86432,2018-05-03 12:21:59,Bolo de Festa,Bolo de aniversário chocolate,1,89.18
86433,2019-01-25 09:46:33,Bolo de Festa,Bolo de aniversário chocolate,1,145.3
86434,2019-11-09 16:33:25,Bolo de Pote,Bolo de pote chocolate,4,11.18
86435,2019-08-07 10:09:23,Bolo Tradicional,Bolo de cenoura,1,19.33
86436,2019-10-30 14:51:05,Bolo de Pote,Bolo de pote brigadeiro,2,13.75
86437,2021-08-12 11:57:40,Bebida,Suco natural,1,6.63
86438,2017-08-16 11:34:22,Bebida,Café expresso,1,3.63
86439,2025-01-25 21:22:06,Bolo de Festa,Bolo dois amores,1,99.43
86440,2017-10-27 17:04:37,Bolo Tradicional,Bolo de fubá,2,18.19
86441,2017-01-01 11:05:38,Salgado,Esfiha,1,6.18
86442,2017-12-02 20:55:24,Bolo Tradicional,Bolo de laranja,4,21.29
86443,2023-05-02 12:18:36,Bolo Tradicional,Bolo de milho,1,23.13
86444,2024-01-14 19:59:34,Bolo de Pote,Bolo de pote brigadeiro,5,10.31
86445,2020-12-04 17:38:08,Salgado,Esfiha,2,8.11
86446,2019-10-30 15:29:11,Bolo Tradicional,Bolo de fubá,1,24.47
86447,2022-10-30 15:15:52,Salgado,Pão de queijo,1,7.68
86448,2021-07-16 12:55:36,Salgado,Coxinha,2,5.16
86449,2018-12-28 21:15:51,Bebida,Refrigerante,1,4.19
86450,2020-08-02 18:42:12,Bolo Tradicional,Bolo de cenoura,2,22.95
86451,2019-10-11 13:10:56,Bebida,Suco natural,2,6.13
86452,2016-10-13 11:55:14,Bolo de Pote,Bolo de pote brigadeiro,1,12.81
86453,2020-06-10 18:15:41,Bolo de Festa,Bolo floresta negra,2,126.23
86454,2019-06-19 10:05:38,Bolo de Festa,Bolo de aniversário chocolate,3,122.82
86455,2021-07-17 09:51:07,Bebida,Refrigerante,4,6.0
86456,2025-07-02 11:49:43,Bolo Tradicional,Bolo de cenoura,4,15.12
86457,2019-05-25 21:22:02,Bolo de Festa,Bolo de aniversário chocolate,1,121.78
86458,2023-06-22 16:10:33,Bolo Tradicional,Bolo de fubá,2,23.3
86459,2019-12-25 20:20:21,Bolo de Festa,Bolo de aniversário chocolate,1,99.8
86460,2022-07-03 11:39:31,Bolo Tradicional,Bolo de milho,4,17.9
86461,2022-11-07 12:41:57,Bolo de Festa,Bolo de aniversário morango,1,86.45
86462,2020-02-09 21:40:26,Bolo de Pote,Bolo de pote prestígio,1,12.4
86463,2025-06-02 15:23:43,Bolo de Pote,Bolo de pote chocolate,1,11.83
86464,2018-07-15 15:11:05,Bolo de Pote,Bolo de pote churros,1,10.92
86465,2018-03-12 21:11:30,Salgado,Coxinha,2,9.79
86466,2017-11-08 09:20:33,Bolo Tradicional,Bolo de fubá,1,23.5
86467,2024-08-19 13:57:16,Bolo de Pote,Bolo de pote brigadeiro,4,8.31
86468,2023-09-14 12:54:29,Bolo Tradicional,Bolo de laranja,2,23.89
86469,2025-02-02 20:15:33,Bolo Tradicional,Bolo de laranja,2,17.53
86470,2022-10-11 17:42:43,Bolo de Pote,Bolo de pote prestígio,1,10.66
86471,2019-05-17 10:44:15,Bolo Tradicional,Bolo de laranja,1,16.11
86472,2022-11-11 20:07:56,Bolo Tradicional,Bolo de laranja,3,18.23
86473,2021-11-06 19:46:49,Bolo Tradicional,Bolo de laranja,1,20.34
86474,2023-04-01 21:34:17,Salgado,Pão de queijo,2,6.64
86475,2024-05-22 17:04:27,Bolo Tradicional,Bolo de cenoura,1,15.47
86476,2022-08-01 09:29:48,Salgado,Quibe,2,5.71
86477,2022-01-11 11:58:30,Bolo de Pote,Bolo de pote brigadeiro,1,9.03
86478,2023-12-23 11:09:27,Bolo de Festa,Bolo floresta negra,5,144.11
86479,2021-07-14 10:17:57,Bolo Tradicional,Bolo de chocolate,1,24.97
86480,2019-10-17 13:50:26,Bolo de Pote,Bolo de pote morango,1,10.58
86481,2022-08-27 09:19:08,Bolo Tradicional,Bolo de laranja,1,20.43
86482,2021-08-15 17:12:00,Salgado,Pão de queijo,3,5.47
86483,2025-09-27 08:19:09,Bolo de Pote,Bolo de pote morango,2,8.55
86484,2023-03-29 19:19:05,Salgado,Empada,1,8.57
86485,2021-12-15 12:09:39,Bolo de Pote,Bolo de pote chocolate,1,11.61
86486,2024-08-15 19:47:05,Bebida,Refrigerante,1,6.18
86487,2025-01-12 18:11:55,Bolo Tradicional,Bolo de milho,1,20.26
86488,2022-11-27 19:21:37,Bolo Tradicional,Bolo de chocolate,1,16.41
86489,2022-02-11 09:49:29,Bolo de Pote,Bolo de pote prestígio,2,12.97
86490,2018-07-18 16:30:00,Bolo Tradicional,Bolo de laranja,3,17.41
86491,2017-03-21 08:59:59,Bolo de Pote,Bolo de pote chocolate,1,11.01
86492,2019-03-07 17:45:47,Bolo Tradicional,Bolo de fubá,1,21.86
86493,2024-05-06 20:57:25,Bolo de Pote,Bolo de pote prestígio,1,14.97
86494,2024-03-20 09:50:54,Bolo Tradicional,Bolo de milho,1,16.93
86495,2023-08-12 14:29:20,Bolo Tradicional,Bolo de chocolate,1,15.91
86496,2019-03-06 15:22:34,Bolo Tradicional,Bolo de chocolate,1,17.79
86497,2017-03-04 15:47:10,Bolo de Pote,Bolo de pote chocolate,1,9.16
86498,2024-09-30 08:38:17,Bebida,Água mineral,1,6.29
86499,2017-05-29 08:28:04,Bolo Tradicional,Bolo de cenoura,1,22.19
86500,2024-04-04 19:40:17,Bolo de Festa,Bolo de casamento,2,100.55
86501,2017-12-26 09:44:24,Bolo Tradicional,Bolo de fubá,1,24.69
86502,2019-10-25 08:47:53,Bolo Tradicional,Bolo de laranja,2,23.92
86503,2017-09-03 14:33:37,Bolo Tradicional,Bolo de milho,2,21.17
86504,2019-04-02 20:18:03,Bolo Tradicional,Bolo de fubá,2,18.1
86505,2018-03-28 09:41:09,Bebida,Café expresso,1,4.44
86506,2022-01-27 11:45:16,Bolo Tradicional,Bolo de laranja,2,16.86
86507,2017-03-03 12:34:46,Bolo Tradicional,Bolo de fubá,1,21.64
86508,2020-04-11 16:07:37,Bolo Tradicional,Bolo de cenoura,3,17.76
86509,2017-07-11 10:12:51,Bolo Tradicional,Bolo de laranja,4,19.65
86510,2021-08-27 13:29:47,Bolo de Pote,Bolo de pote chocolate,1,14.9
86511,2016-11-10 14:11:59,Bolo Tradicional,Bolo de laranja,2,24.68
86512,2016-12-29 17:04:55,Bolo de Pote,Bolo de pote prestígio,1,14.34
86513,2017-11-08 14:49:18,Bolo Tradicional,Bolo de cenoura,1,18.97
86514,2019-10-15 11:05:43,Bolo Tradicional,Bolo de laranja,5,17.79
86515,2024-01-11 19:19:07,Bolo de Pote,Bolo de pote brigadeiro,1,8.63
86516,2023-12-05 11:45:43,Bolo Tradicional,Bolo de fubá,2,24.66
86517,2023-03-31 20:37:24,Bolo de Festa,Bolo de aniversário chocolate,2,89.19
86518,2017-11-08 11:48:57,Bolo Tradicional,Bolo de fubá,3,23.61
86519,2024-08-08 12:19:56,Salgado,Quibe,1,9.23
86520,2019-09-23 18:45:10,Bebida,Café expresso,4,5.53
86521,2025-03-07 15:58:23,Bolo de Festa,Bolo floresta negra,2,88.7
86522,2024-04-14 11:05:35,Bolo Tradicional,Bolo de cenoura,5,20.06
86523,2024-02-19 21:40:06,Salgado,Empada,1,7.44
86524,2017-04-23 16:21:20,Bebida,Refrigerante,2,7.39
86525,2025-04-17 12:56:49,Bolo de Festa,Bolo de aniversário morango,1,109.92
86526,2018-01-18 20:56:28,Bebida,Refrigerante,1,4.17
86527,2024-11-25 13:06:30,Bolo de Pote,Bolo de pote morango,2,11.88
86528,2018-01-12 21:57:08,Bolo Tradicional,Bolo de laranja,1,21.51
86529,2019-10-18 18:36:15,Salgado,Quibe,4,9.8
86530,2017-12-18 08:44:11,Bolo de Pote,Bolo de pote morango,2,10.25
86531,2018-09-09 20:39:08,Bebida,Suco natural,1,5.88
86532,2021-07-19 18:51:06,Bolo de Festa,Bolo de casamento,4,145.23
86533,2018-11-30 18:28:22,Bolo de Festa,Bolo de aniversário chocolate,1,135.52
86534,2024-10-14 12:17:33,Bolo Tradicional,Bolo de chocolate,1,23.64
86535,2023-08-25 14:30:03,Bolo Tradicional,Bolo de cenoura,2,20.97
86536,2024-02-05 20:48:38,Bolo Tradicional,Bolo de laranja,1,21.81
86537,2021-11-01 21:54:18,Bolo Tradicional,Bolo de chocolate,1,24.91
86538,2024-08-22 12:26:15,Bolo de Pote,Bolo de pote prestígio,1,10.22
86539,2025-08-03 12:32:16,Bolo de Festa,Bolo dois amores,3,94.7
86540,2024-01-15 08:39:24,Bolo de Festa,Bolo floresta negra,1,87.81
86541,2021-08-25 15:07:24,Bolo Tradicional,Bolo de milho,1,23.86
86542,2023-04-18 10:18:11,Bolo Tradicional,Bolo de cenoura,3,19.72
86543,2021-06-28 13:07:34,Bebida,Água mineral,1,5.6
86544,2019-12-14 08:08:48,Bolo Tradicional,Bolo de fubá,2,17.0
86545,2019-09-28 21:05:25,Bolo de Festa,Bolo de aniversário chocolate,2,126.59
86546,2023-06-20 20:48:27,Bolo Tradicional,Bolo de milho,2,15.79
86547,2018-06-12 15:00:13,Bebida,Água mineral,2,7.69
86548,2018-05-02 12:16:32,Bolo de Pote,Bolo de pote churros,1,10.77
86549,2017-08-19 17:04:35,Bolo Tradicional,Bolo de chocolate,3,18.14
86550,2019-09-16 20:09:25,Bolo de Festa,Bolo floresta negra,2,109.4
86551,2019-04-02 18:15:33,Bolo de Festa,Bolo de aniversário morango,1,86.09
86552,2020-10-21 18:51:11,Bolo de Pote,Bolo de pote prestígio,1,12.0
86553,2021-09-13 13:48:31,Bolo Tradicional,Bolo de laranja,2,21.14
86554,2024-09-19 19:08:32,Bolo Tradicional,Bolo de cenoura,1,19.31
86555,2020-03-17 18:58:39,Salgado,Quibe,2,8.33
86556,2019-11-20 15:09:31,Salgado,Quibe,2,6.03
86557,2023-09-30 08:34:15,Bolo de Pote,Bolo de pote prestígio,1,12.61
86558,2018-07-04 16:00:49,Bolo Tradicional,Bolo de milho,1,20.0
86559,2023-02-11 14:36:21,Bolo Tradicional,Bolo de laranja,3,24.65
86560,2023-07-21 20:26:45,Bolo de Pote,Bolo de pote brigadeiro,1,12.19
86561,2020-06-26 10:01:22,Bebida,Água mineral,2,7.93
86562,2017-12-31 12:21:09,Bebida,Café expresso,1,5.76
86563,2017-04-15 08:50:06,Salgado,Esfiha,4,6.4
86564,2023-04-16 21:41:45,Bolo de Pote,Bolo de pote prestígio,4,12.51
86565,2023-11-14 18:12:04,Bolo Tradicional,Bolo de fubá,2,23.54
86566,2024-04-19 12:42:50,Bolo Tradicional,Bolo de milho,2,24.23
86567,2022-03-11 15:46:32,Salgado,Empada,1,9.26
86568,2021-08-05 19:49:58,Bolo de Festa,Bolo de casamento,3,148.78
86569,2023-06-13 17:21:20,Bolo Tradicional,Bolo de chocolate,1,22.2
86570,2024-02-26 10:43:05,Bolo de Festa,Bolo dois amores,2,129.53
86571,2018-03-09 15:20:16,Bolo de Festa,Bolo de casamento,2,142.66
86572,2022-02-07 11:08:57,Bebida,Suco natural,2,7.31
86573,2023-01-13 17:55:27,Bolo Tradicional,Bolo de laranja,1,23.01
86574,2024-10-01 08:04:23,Bolo de Festa,Bolo floresta negra,1,98.92
86575,2018-11-01 14:55:38,Bolo de Festa,Bolo de aniversário morango,2,115.86
86576,2022-08-13 11:01:05,Bebida,Café expresso,2,3.12
86577,2021-08-09 21:07:45,Bolo de Festa,Bolo de casamento,2,96.42
86578,2025-06-27 15:39:11,Bebida,Água mineral,3,5.17
86579,2019-12-26 17:31:17,Bolo Tradicional,Bolo de fubá,2,16.87
86580,2020-05-15 16:22:59,Bolo de Pote,Bolo de pote churros,2,12.53
86581,2021-07-12 11:01:22,Salgado,Pão de queijo,4,8.78
86582,2024-06-05 16:50:41,Bebida,Café expresso,1,4.59
86583,2023-04-08 08:10:28,Bebida,Refrigerante,1,4.6
86584,2021-02-08 14:33:47,Bolo Tradicional,Bolo de chocolate,4,24.36
86585,2018-02-22 19:34:55,Bolo Tradicional,Bolo de milho,1,22.66
86586,2021-02-17 10:46:48,Bolo Tradicional,Bolo de milho,1,21.34
86587,2022-09-13 09:07:31,Salgado,Esfiha,1,9.1
86588,2021-04-28 08:38:10,Bolo Tradicional,Bolo de fubá,1,15.11
86589,2023-03-29 20:41:11,Bolo de Pote,Bolo de pote chocolate,1,11.2
86590,2021-07-23 10:49:30,Bolo Tradicional,Bolo de cenoura,1,18.46
86591,2022-01-27 13:16:13,Bolo Tradicional,Bolo de fubá,2,18.83
86592,2023-08-08 10:07:11,Bebida,Chá gelado,1,7.99
86593,2020-08-14 12:46:09,Bolo Tradicional,Bolo de laranja,1,24.74
86594,2019-06-26 18:45:00,Bebida,Suco natural,2,7.57
86595,2025-05-10 10:13:49,Bolo Tradicional,Bolo de fubá,5,23.93
86596,2022-07-30 17:11:29,Bolo Tradicional,Bolo de milho,1,16.92
86597,2021-02-02 20:05:01,Bolo de Festa,Bolo dois amores,1,87.05
86598,2019-01-12 10:59:56,Bolo Tradicional,Bolo de milho,2,22.62
86599,2018-02-28 21:32:37,Salgado,Pão de queijo,1,7.01
86600,2018-12-22 15:35:34,Bolo Tradicional,Bolo de fubá,1,21.08
86601,2025-02-04 10:40:40,Bolo de Festa,Bolo floresta negra,1,123.55
86602,2016-10-29 21:32:43,Bebida,Água mineral,2,4.29
86603,2025-01-14 08:46:00,Bolo Tradicional,Bolo de fubá,1,17.57
86604,2025-04-05 14:53:56,Bebida,Suco natural,5,4.72
86605,2023-08-28 10:32:44,Bolo de Pote,Bolo de pote prestígio,1,14.13
86606,2021-09-14 10:37:54,Salgado,Esfiha,1,5.82
86607,2023-05-01 11:55:45,Bolo de Festa,Bolo floresta negra,4,148.58
86608,2022-06-22 16:19:05,Salgado,Coxinha,1,7.98
86609,2024-02-09 11:44:11,Salgado,Esfiha,1,6.72
86610,2019-05-05 16:10:24,Bebida,Água mineral,1,6.39
86611,2019-07-21 10:01:58,Bolo de Festa,Bolo de casamento,1,87.41
86612,2021-07-31 17:08:25,Bolo Tradicional,Bolo de chocolate,2,16.04
86613,2017-12-12 12:31:03,Bolo de Pote,Bolo de pote morango,1,14.04
86614,2017-07-02 12:28:00,Bolo Tradicional,Bolo de chocolate,2,18.15
86615,2025-05-02 11:42:57,Bolo Tradicional,Bolo de cenoura,2,16.77
86616,2024-07-17 21:53:28,Bolo Tradicional,Bolo de cenoura,2,19.87
86617,2022-05-02 18:24:27,Bolo Tradicional,Bolo de milho,1,21.4
86618,2023-02-27 12:39:08,Bolo Tradicional,Bolo de milho,1,21.34
86619,2024-10-03 14:06:09,Bolo Tradicional,Bolo de fubá,3,17.76
86620,2021-12-14 08:21:27,Salgado,Quibe,1,6.34
86621,2023-08-04 15:16:21,Bolo Tradicional,Bolo de milho,2,17.68
86622,2020-10-02 17:25:02,Bolo de Pote,Bolo de pote prestígio,1,10.35
86623,2018-07-11 14:31:42,Bolo Tradicional,Bolo de chocolate,2,18.55
86624,2022-10-13 19:19:08,Bolo de Pote,Bolo de pote churros,1,8.32
86625,2017-06-18 13:08:26,Bolo Tradicional,Bolo de milho,1,20.95
86626,2018-09-21 21:02:50,Bolo Tradicional,Bolo de fubá,1,22.23
86627,2023-07-31 18:33:48,Bolo de Pote,Bolo de pote morango,1,12.68
86628,2023-04-21 14:32:37,Bolo de Festa,Bolo dois amores,2,130.3
86629,2021-08-14 21:15:12,Bolo de Festa,Bolo floresta negra,2,119.88
86630,2019-07-27 17:19:39,Salgado,Quibe,2,9.87
86631,2020-05-06 12:42:43,Bolo de Pote,Bolo de pote morango,4,12.72
86632,2021-01-10 20:19:21,Bolo de Festa,Bolo de aniversário chocolate,2,116.63
86633,2020-02-23 13:02:13,Bolo Tradicional,Bolo de fubá,2,23.92
86634,2018-12-28 09:59:07,Bolo Tradicional,Bolo de cenoura,1,23.69
86635,2016-10-18 19:44:01,Bebida,Água mineral,1,3.73
86636,2023-03-28 10:59:05,Bolo Tradicional,Bolo de cenoura,1,16.47
86637,2025-03-07 08:27:03,Bolo Tradicional,Bolo de chocolate,1,16.88
86638,2025-09-08 12:16:18,Bolo Tradicional,Bolo de laranja,2,24.64
86639,2022-12-01 14:35:03,Bolo de Festa,Bolo de casamento,1,91.96
86640,2025-09-23 10:32:52,Bolo Tradicional,Bolo de fubá,2,15.49
86641,2019-05-08 16:15:53,Bolo Tradicional,Bolo de chocolate,1,18.35
86642,2021-12-06 19:42:53,Bebida,Água mineral,2,5.6
86643,2025-09-08 16:56:20,Bolo Tradicional,Bolo de cenoura,1,24.83
86644,2025-04-12 09:14:11,Bolo de Festa,Bolo floresta negra,1,100.0
86645,2018-04-20 15:46:16,Bolo de Festa,Bolo floresta negra,1,113.28
86646,2017-11-21 21:09:40,Bolo Tradicional,Bolo de laranja,1,22.72
86647,2021-04-22 14:28:15,Bolo Tradicional,Bolo de milho,4,20.21
86648,2017-08-22 09:40:42,Bebida,Chá gelado,1,7.24
86649,2020-11-20 16:43:59,Bolo de Pote,Bolo de pote churros,1,12.53
86650,2017-10-09 10:46:29,Bolo de Festa,Bolo de aniversário morango,2,104.77
86651,2018-10-20 12:57:03,Bolo Tradicional,Bolo de fubá,1,20.45
86652,2023-07-23 10:28:45,Bolo Tradicional,Bolo de fubá,1,17.82
86653,2021-10-18 08:53:35,Bolo de Pote,Bolo de pote churros,1,12.97
86654,2022-07-02 21:18:48,Bolo Tradicional,Bolo de cenoura,1,19.37
86655,2021-11-08 10:38:58,Bolo de Festa,Bolo floresta negra,1,133.52
86656,2019-12-14 17:30:51,Salgado,Quibe,5,7.99
86657,2023-05-30 16:49:13,Bolo de Festa,Bolo dois amores,1,109.26
86658,2024-12-11 16:57:05,Bolo Tradicional,Bolo de laranja,1,21.92
86659,2020-11-10 16:47:16,Bolo de Festa,Bolo de aniversário chocolate,1,109.87
86660,2018-03-09 13:34:34,Bolo Tradicional,Bolo de laranja,1,16.75
86661,2023-09-27 17:44:58,Bolo de Festa,Bolo de aniversário chocolate,3,123.88
86662,2018-05-08 20:52:15,Bolo Tradicional,Bolo de chocolate,2,20.98
86663,2021-04-17 08:34:09,Bolo Tradicional,Bolo de laranja,3,23.42
86664,2019-05-21 17:30:43,Bebida,Água mineral,1,7.32
86665,2021-12-25 19:33:09,Bolo Tradicional,Bolo de fubá,1,17.06
86666,2018-06-24 15:13:03,Bolo de Festa,Bolo de aniversário chocolate,1,123.65
86667,2024-08-20 20:14:34,Salgado,Quibe,1,5.46
86668,2017-10-16 16:02:42,Bebida,Água mineral,1,4.11
86669,2017-08-18 18:53:23,Salgado,Empada,1,5.87
86670,2018-07-25 11:05:44,Bolo de Festa,Bolo de casamento,2,88.2
86671,2020-10-23 09:14:01,Bolo de Festa,Bolo de casamento,1,98.1
86672,2025-03-21 08:22:00,Bolo Tradicional,Bolo de milho,5,19.48
86673,2020-06-25 11:26:25,Bolo Tradicional,Bolo de milho,1,16.84
86674,2019-09-22 11:10:14,Bolo de Pote,Bolo de pote morango,2,11.41
86675,2021-01-28 17:28:23,Bebida,Chá gelado,1,4.96
86676,2019-10-06 21:28:27,Bolo Tradicional,Bolo de milho,1,23.92
86677,2020-05-12 12:52:09,Bolo Tradicional,Bolo de chocolate,1,15.37
86678,2020-10-10 11:49:41,Salgado,Coxinha,1,8.54
86679,2017-05-01 12:36:11,Bolo de Pote,Bolo de pote prestígio,4,10.73
86680,2022-06-04 18:21:39,Bolo de Festa,Bolo dois amores,1,144.73
86681,2021-05-05 16:47:15,Bolo de Pote,Bolo de pote churros,1,9.7
86682,2023-12-05 16:27:00,Bolo de Pote,Bolo de pote churros,2,8.24
86683,2020-08-19 15:50:50,Bolo de Pote,Bolo de pote churros,1,10.99
86684,2024-03-09 21:37:26,Salgado,Pão de queijo,2,5.44
86685,2024-03-21 11:58:56,Bolo de Pote,Bolo de pote churros,1,8.42
86686,2021-03-24 14:39:30,Bolo de Pote,Bolo de pote brigadeiro,1,14.86
86687,2021-06-20 19:59:52,Bolo de Pote,Bolo de pote brigadeiro,3,10.13
86688,2023-02-24 13:20:02,Salgado,Quibe,1,5.88
86689,2022-09-24 21:04:14,Bebida,Café expresso,2,4.74
86690,2017-09-02 14:30:17,Bebida,Café expresso,1,4.4
86691,2022-04-14 19:59:28,Bolo Tradicional,Bolo de fubá,1,16.05
86692,2018-11-27 16:59:47,Bolo Tradicional,Bolo de cenoura,3,16.23
86693,2022-11-12 08:37:39,Bebida,Suco natural,2,3.65
86694,2022-02-08 12:36:33,Bolo Tradicional,Bolo de laranja,2,24.61
86695,2025-08-26 12:12:27,Bolo Tradicional,Bolo de fubá,1,18.01
86696,2023-06-13 12:54:39,Salgado,Quibe,1,5.49
86697,2021-08-04 15:47:06,Bebida,Chá gelado,3,6.81
86698,2019-12-14 20:34:10,Bebida,Suco natural,1,7.05
86699,2025-07-01 13:31:54,Salgado,Esfiha,2,6.59
86700,2019-07-24 15:42:34,Salgado,Empada,3,9.8
86701,2024-01-04 17:09:05,Bolo Tradicional,Bolo de cenoura,3,20.55
86702,2021-11-10 20:29:18,Bolo Tradicional,Bolo de fubá,1,17.24
86703,2021-11-05 11:27:27,Bebida,Café expresso,2,7.19
86704,2024-03-27 14:40:22,Bolo Tradicional,Bolo de chocolate,1,23.53
86705,2025-01-25 13:44:37,Bolo de Festa,Bolo dois amores,1,120.2
86706,2025-02-19 19:34:43,Bolo de Pote,Bolo de pote brigadeiro,1,8.34
86707,2024-10-08 14:54:24,Bebida,Água mineral,1,3.19
86708,2024-02-04 14:11:45,Bolo de Festa,Bolo de aniversário chocolate,3,80.18
86709,2017-08-14 13:06:52,Bolo Tradicional,Bolo de milho,1,15.59
86710,2020-04-17 19:49:02,Bolo de Festa,Bolo de casamento,1,142.42
86711,2022-08-24 18:33:11,Bolo de Festa,Bolo de aniversário morango,1,92.97
86712,2023-09-13 18:46:59,Bolo de Pote,Bolo de pote chocolate,2,14.81
86713,2021-10-05 10:02:12,Bolo de Festa,Bolo dois amores,3,133.9
86714,2018-10-12 12:49:26,Bebida,Suco natural,1,7.97
86715,2023-08-28 18:43:03,Salgado,Esfiha,1,9.86
86716,2024-01-07 12:46:14,Bolo Tradicional,Bolo de cenoura,3,15.9
86717,2022-12-20 15:50:04,Bolo de Pote,Bolo de pote brigadeiro,1,12.79
86718,2024-07-16 18:45:21,Bolo de Pote,Bolo de pote morango,1,14.22
86719,2017-10-29 20:24:15,Bolo Tradicional,Bolo de laranja,1,23.75
86720,2019-02-18 16:51:25,Bolo de Festa,Bolo de casamento,1,120.25
86721,2023-12-04 20:51:21,Bolo Tradicional,Bolo de milho,1,23.73
86722,2020-12-07 19:45:26,Bolo de Festa,Bolo de aniversário morango,1,130.39
86723,2023-08-31 13:23:19,Salgado,Esfiha,3,9.33
86724,2017-04-27 17:51:38,Bolo Tradicional,Bolo de milho,3,24.04
86725,2021-09-25 14:25:47,Bolo de Pote,Bolo de pote prestígio,1,8.54
86726,2022-07-31 16:14:31,Bolo de Festa,Bolo de aniversário morango,2,141.7
86727,2022-03-19 09:27:12,Bolo Tradicional,Bolo de chocolate,1,21.89
86728,2024-06-28 17:53:34,Salgado,Coxinha,2,5.43
86729,2023-12-06 12:51:28,Bebida,Suco natural,2,4.24
86730,2017-07-26 10:25:20,Bolo de Pote,Bolo de pote morango,1,13.36
86731,2024-11-13 21:26:56,Bolo Tradicional,Bolo de chocolate,4,25.0
86732,2020-10-28 17:39:12,Bolo Tradicional,Bolo de cenoura,1,18.6
86733,2022-02-15 20:56:45,Bolo de Pote,Bolo de pote churros,1,14.97
86734,2020-05-26 15:35:15,Bolo de Pote,Bolo de pote morango,2,8.43
86735,2022-11-03 11:20:55,Bolo de Festa,Bolo de aniversário morango,1,139.97
86736,2023-12-13 12:07:42,Bolo Tradicional,Bolo de fubá,2,20.83
86737,2022-11-10 21:36:43,Bolo Tradicional,Bolo de milho,1,23.21
86738,2017-01-27 11:48:32,Bolo Tradicional,Bolo de cenoura,1,15.64
86739,2019-05-27 14:50:02,Bolo de Pote,Bolo de pote morango,1,13.34
86740,2022-05-23 11:08:44,Bolo de Festa,Bolo de aniversário morango,1,116.26
86741,2023-09-29 08:51:58,Bolo de Pote,Bolo de pote prestígio,1,8.69
86742,2025-02-20 18:20:06,Bolo Tradicional,Bolo de laranja,1,16.33
